Name,Full Path,Size,Allocated,Files,Folders,% of Parent (Allocated),Last Modified,Last Accessed,Owner,Type,Dir Level (Relative)
Quantum_Q1_398.log,D:\FileServer\IT\Pioneer903\2024\Quantum_Q1_398.log,40.3 MB,40.3 MB,1,0,0.3 %,07/15/2019,09/30/2020,CORP\kpatel,Log File,4
Apollo_review_690.pdf,D:\FileServer\IT\Pioneer903\2024\Apollo_review_690.pdf,34.3 MB,34.3 MB,1,0,0.2 %,01/25/2015,11/11/2016,CORP\administrator,PDF File,4
Titan_proposal_47.sql,D:\FileServer\IT\Pioneer903\2024\Titan_proposal_47.sql,9.3 MB,9.3 MB,1,0,0.1 %,01/05/2019,06/02/2020,CORP\mwilson,SQL File,4
Quantum_budget_622.xlsx,D:\FileServer\IT\Pioneer903\2024\Quantum_budget_622.xlsx,9.0 MB,9.0 MB,1,0,0.1 %,08/01/2023,10/22/2024,CORP\dmiller,XLSX File,4
Vertex_summary_486.csv,D:\FileServer\IT\Pioneer903\2024\Vertex_summary_486.csv,68.3 MB,68.3 MB,1,0,0.5 %,06/19/2017,11/05/2017,CORP\dmiller,CSV File,4
Orbit_minutes_303.pst,D:\FileServer\IT\Pioneer903\2024\Orbit_minutes_303.pst,8.6 GB,8.6 GB,1,0,61.0 %,08/06/2022,08/21/2024,CORP\kpatel,Outlook Data File,4
Apollo_minutes_896.dat,D:\FileServer\IT\Pioneer903\2024\Apollo_minutes_896.dat,36.2 MB,36.2 MB,1,0,0.3 %,05/19/2016,06/30/2016,CORP\jsmith,DAT File,4
Catalyst_review_551.dat,D:\FileServer\IT\Pioneer903\2024\Catalyst_review_551.dat,21.8 MB,21.8 MB,1,0,0.2 %,06/02/2018,01/03/2019,CORP\kpatel,DAT File,4
Nimbus_Q1_928.pst,D:\FileServer\IT\Pioneer903\2024\Nimbus_Q1_928.pst,4.6 GB,4.6 GB,1,0,32.7 %,01/23/2017,09/06/2017,CORP\administrator,Outlook Data File,4
Pulse_export_199.pdf,D:\FileServer\IT\Pioneer903\2024\Pulse_export_199.pdf,11.7 MB,11.7 MB,1,0,0.1 %,07/11/2022,02/11/2024,CORP\jsmith,PDF File,4
Pulse869,D:\FileServer\IT\Pulse869\,14.9 GB,14.9 GB,29,3,13.5 %,06/15/2025,02/26/2021,CORP\lokafor,File Folder,2
Quantum_v1_257.pdf,D:\FileServer\IT\Pulse869\Quantum_v1_257.pdf,12.7 MB,12.7 MB,1,0,0.1 %,02/20/2023,10/06/2024,CORP\lokafor,PDF File,3
Atlas_spec_132.accdb,D:\FileServer\IT\Pulse869\Atlas_spec_132.accdb,1.3 GB,1.3 GB,1,0,8.8 %,08/18/2017,11/28/2017,CORP\tnguyen,Access Database,3
Catalyst_v1_922.jpg,D:\FileServer\IT\Pulse869\Catalyst_v1_922.jpg,2.6 MB,2.6 MB,1,0,0.0 %,06/13/2020,09/17/2021,CORP\kpatel,JPG File,3
Catalyst_budget_711.xml,D:\FileServer\IT\Pulse869\Catalyst_budget_711.xml,2.4 MB,2.4 MB,1,0,0.0 %,05/05/2021,12/06/2022,CORP\kpatel,XML File,3
Old,D:\FileServer\IT\Pulse869\Old\,1.9 GB,1.9 GB,5,0,12.9 %,11/21/2016,01/20/2015,CORP\kpatel,File Folder,3
Orbit_data_730.py,D:\FileServer\IT\Pulse869\Old\Orbit_data_730.py,164.2 KB,168.0 KB,1,0,0.0 %,11/22/2019,08/31/2020,CORP\kpatel,Python File,4
Falcon_plan_899.bak,D:\FileServer\IT\Pulse869\Old\Falcon_plan_899.bak,1.9 GB,1.9 GB,1,0,96.8 %,01/09/2019,03/12/2021,CORP\tnguyen,BAK File,4
Horizon_minutes_112.csv,D:\FileServer\IT\Pulse869\Old\Horizon_minutes_112.csv,10.5 MB,10.5 MB,1,0,0.5 %,06/09/2024,03/23/2025,CORP\achen,CSV File,4
Pioneer_notes_270.py,D:\FileServer\IT\Pulse869\Old\Pioneer_notes_270.py,160.6 KB,164.0 KB,1,0,0.0 %,11/10/2015,11/23/2017,CORP\mwilson,Python File,4
Apollo_Q4_647.pptx,D:\FileServer\IT\Pulse869\Old\Apollo_Q4_647.pptx,52.2 MB,52.2 MB,1,0,2.7 %,07/11/2021,02/23/2023,CORP\dmiller,PPTX File,4
Templates,D:\FileServer\IT\Pulse869\Templates\,11.1 GB,11.1 GB,10,0,74.8 %,08/13/2021,05/21/2017,CORP\jsmith,File Folder,3
Quantum_minutes_916.dat,D:\FileServer\IT\Pulse869\Templates\Quantum_minutes_916.dat,120.9 MB,120.9 MB,1,0,1.1 %,05/02/2022,07/03/2024,CORP\achen,DAT File,4
Atlas_review_229.tif,D:\FileServer\IT\Pulse869\Templates\Atlas_review_229.tif,151.4 MB,151.4 MB,1,0,1.3 %,03/23/2023,01/14/2024,CORP\achen,TIF File,4
Horizon_Q4_523.xlsx,D:\FileServer\IT\Pulse869\Templates\Horizon_Q4_523.xlsx,12.7 MB,12.7 MB,1,0,0.1 %,01/30/2019,06/27/2020,CORP\jsmith,XLSX File,4
Beacon_data_869.json,D:\FileServer\IT\Pulse869\Templates\Beacon_data_869.json,1.3 MB,1.3 MB,1,0,0.0 %,06/29/2023,12/06/2024,CORP\achen,JSON File,4
Horizon_draft_184.xml,D:\FileServer\IT\Pulse869\Templates\Horizon_draft_184.xml,9.1 MB,9.1 MB,1,0,0.1 %,05/24/2022,10/20/2022,CORP\lokafor,XML File,4
Atlas_report_225.tif,D:\FileServer\IT\Pulse869\Templates\Atlas_report_225.tif,125.3 MB,125.3 MB,1,0,1.1 %,08/07/2017,10/10/2017,CORP\tnguyen,TIF File,4
Atlas_data_44.accdb,D:\FileServer\IT\Pulse869\Templates\Atlas_data_44.accdb,424.4 MB,424.4 MB,1,0,3.7 %,10/22/2020,10/26/2021,CORP\dmiller,Access Database,4
Horizon_Q2_903.docx,D:\FileServer\IT\Pulse869\Templates\Horizon_Q2_903.docx,346.4 KB,348.0 KB,1,0,0.0 %,12/30/2025,12/31/2025,CORP\kpatel,DOCX File,4
Titan_Q4_649.zip,D:\FileServer\IT\Pulse869\Templates\Titan_Q4_649.zip,759.8 MB,759.8 MB,1,0,6.7 %,12/14/2017,07/29/2019,CORP\svc_backup,ZIP File,4
Catalyst_draft_386.pst,D:\FileServer\IT\Pulse869\Templates\Catalyst_draft_386.pst,9.6 GB,9.6 GB,1,0,85.9 %,08/04/2021,06/04/2023,CORP\mwilson,Outlook Data File,4
2022,D:\FileServer\IT\Pulse869\2022\,527.1 MB,527.1 MB,10,0,3.5 %,10/27/2017,03/22/2019,CORP\rgarcia,File Folder,3
Vertex_spec_837.psd,D:\FileServer\IT\Pulse869\2022\Vertex_spec_837.psd,503.3 MB,503.3 MB,1,0,95.5 %,11/21/2023,03/28/2025,CORP\administrator,PSD File,4
Apollo_Q4_904.txt,D:\FileServer\IT\Pulse869\2022\Apollo_Q4_904.txt,225.4 KB,228.0 KB,1,0,0.0 %,11/09/2016,07/02/2017,CORP\mwilson,Text File,4
Pioneer_export_217.txt,D:\FileServer\IT\Pulse869\2022\Pioneer_export_217.txt,95.9 KB,96.0 KB,1,0,0.0 %,10/06/2016,10/11/2017,CORP\administrator,Text File,4
Summit_v2_677.png,D:\FileServer\IT\Pulse869\2022\Summit_v2_677.png,3.3 MB,3.3 MB,1,0,0.6 %,02/05/2024,01/08/2025,CORP\mwilson,PNG File,4
Horizon_Q3_491.jpg,D:\FileServer\IT\Pulse869\2022\Horizon_Q3_491.jpg,4.8 MB,4.8 MB,1,0,0.9 %,10/22/2016,08/15/2018,CORP\dmiller,JPG File,4
Apollo_data_45.txt,D:\FileServer\IT\Pulse869\2022\Apollo_data_45.txt,293.8 KB,296.0 KB,1,0,0.1 %,08/23/2021,02/03/2022,CORP\achen,Text File,4
Beacon_Q4_41.xml,D:\FileServer\IT\Pulse869\2022\Beacon_Q4_41.xml,2.4 MB,2.4 MB,1,0,0.4 %,08/18/2015,02/04/2016,CORP\tnguyen,XML File,4
Falcon_Q4_982.vsdx,D:\FileServer\IT\Pulse869\2022\Falcon_Q4_982.vsdx,2.4 MB,2.4 MB,1,0,0.5 %,11/14/2025,12/31/2025,CORP\jsmith,VSDX File,4
Summit_budget_970.xlsx,D:\FileServer\IT\Pulse869\2022\Summit_budget_970.xlsx,6.9 MB,6.9 MB,1,0,1.3 %,01/14/2020,09/26/2021,CORP\lokafor,XLSX File,4
Pulse_Q3_175.png,D:\FileServer\IT\Pulse869\2022\Pulse_Q3_175.png,3.3 MB,3.3 MB,1,0,0.6 %,09/27/2021,02/20/2022,CORP\administrator,PNG File,4
Research,D:\FileServer\Research\,87.6 GB,87.6 GB,159,17,10.5 %,03/14/2024,08/10/2023,CORP\achen,File Folder,1
Beacon_Q4_271.csv,D:\FileServer\Research\Beacon_Q4_271.csv,43.9 MB,43.9 MB,1,0,0.0 %,05/05/2025,12/31/2025,CORP\administrator,CSV File,2
Catalyst_v1_236.vsdx,D:\FileServer\Research\Catalyst_v1_236.vsdx,1.6 MB,1.6 MB,1,0,0.0 %,06/25/2016,10/14/2016,CORP\jsmith,VSDX File,2
Nimbus_Q4_881.iso,D:\FileServer\Research\Nimbus_Q4_881.iso,2.8 GB,2.8 GB,1,0,3.2 %,04/08/2024,09/08/2024,CORP\administrator,Disc Image File,2
Titan_draft_488.json,D:\FileServer\Research\Titan_draft_488.json,320.0 KB,320.0 KB,1,0,0.0 %,11/04/2024,12/31/2025,CORP\svc_backup,JSON File,2
Orbit_v2_96.bak,D:\FileServer\Research\Orbit_v2_96.bak,2.6 GB,2.6 GB,1,0,3.0 %,02/11/2025,12/31/2025,CORP\svc_backup,BAK File,2
Pulse_summary_919.tif,D:\FileServer\Research\Pulse_summary_919.tif,174.2 MB,174.2 MB,1,0,0.2 %,04/13/2022,06/28/2023,CORP\svc_backup,TIF File,2
Atlas995,D:\FileServer\Research\Atlas995\,3.7 GB,3.7 GB,23,2,4.2 %,06/27/2015,10/28/2022,CORP\svc_backup,File Folder,2
Nimbus_Q3_809.tif,D:\FileServer\Research\Atlas995\Nimbus_Q3_809.tif,98.1 MB,98.1 MB,1,0,2.6 %,12/06/2018,07/31/2020,CORP\administrator,TIF File,3
Titan_Q1_138.zip,D:\FileServer\Research\Atlas995\Titan_Q1_138.zip,488.7 MB,488.7 MB,1,0,13.0 %,08/03/2023,03/28/2024,CORP\mwilson,ZIP File,3
Quantum_minutes_419.zip,D:\FileServer\Research\Atlas995\Quantum_minutes_419.zip,193.7 MB,193.7 MB,1,0,5.1 %,01/23/2015,01/18/2017,CORP\jsmith,ZIP File,3
Catalyst_Q4_121.iso,D:\FileServer\Research\Atlas995\Catalyst_Q4_121.iso,124.8 MB,124.8 MB,1,0,3.3 %,05/05/2022,12/01/2022,CORP\kpatel,Disc Image File,3
Vertex_spec_110.txt,D:\FileServer\Research\Atlas995\Vertex_spec_110.txt,218.3 KB,220.0 KB,1,0,0.0 %,04/22/2022,12/12/2023,CORP\tnguyen,Text File,3
Quantum_minutes_434.xml,D:\FileServer\Research\Atlas995\Quantum_minutes_434.xml,5.9 MB,5.9 MB,1,0,0.2 %,11/11/2021,08/20/2022,CORP\dmiller,XML File,3
Orbit_notes_424.dat,D:\FileServer\Research\Atlas995\Orbit_notes_424.dat,142.7 MB,142.7 MB,1,0,3.8 %,05/30/2020,11/29/2020,CORP\kpatel,DAT File,3
Pioneer_minutes_496.zip,D:\FileServer\Research\Atlas995\Pioneer_minutes_496.zip,314.1 MB,314.1 MB,1,0,8.3 %,06/24/2021,06/11/2022,CORP\dmiller,ZIP File,3
Summit_final_876.accdb,D:\FileServer\Research\Atlas995\Summit_final_876.accdb,244.8 MB,244.8 MB,1,0,6.5 %,05/22/2023,01/12/2024,CORP\lokafor,Access Database,3
Drafts,D:\FileServer\Research\Atlas995\Drafts\,2.0 GB,2.0 GB,7,0,54.5 %,05/28/2017,09/13/2020,CORP\dmiller,File Folder,3
Orbit_minutes_629.sql,D:\FileServer\Research\Atlas995\Drafts\Orbit_minutes_629.sql,87.6 MB,87.6 MB,1,0,4.3 %,12/05/2022,01/27/2023,CORP\achen,SQL File,4
Vertex_summary_824.xlsx,D:\FileServer\Research\Atlas995\Drafts\Vertex_summary_824.xlsx,4.7 MB,4.7 MB,1,0,0.2 %,04/15/2020,12/20/2021,CORP\dmiller,XLSX File,4
Titan_v1_270.png,D:\FileServer\Research\Atlas995\Drafts\Titan_v1_270.png,3.0 MB,3.0 MB,1,0,0.1 %,11/24/2015,08/08/2017,CORP\jsmith,PNG File,4
Summit_review_954.vsdx,D:\FileServer\Research\Atlas995\Drafts\Summit_review_954.vsdx,2.5 MB,2.5 MB,1,0,0.1 %,05/11/2022,10/26/2023,CORP\tnguyen,VSDX File,4
Summit_report_969.tif,D:\FileServer\Research\Atlas995\Drafts\Summit_report_969.tif,45.3 MB,45.3 MB,1,0,2.2 %,03/07/2022,07/26/2023,CORP\lokafor,TIF File,4
Apollo_notes_871.accdb,D:\FileServer\Research\Atlas995\Drafts\Apollo_notes_871.accdb,1.9 GB,1.9 GB,1,0,92.8 %,01/06/2024,06/19/2025,CORP\tnguyen,Access Database,4
Nimbus_report_803.json,D:\FileServer\Research\Atlas995\Drafts\Nimbus_report_803.json,4.1 MB,4.1 MB,1,0,0.2 %,10/13/2020,09/28/2022,CORP\rgarcia,JSON File,4
2023,D:\FileServer\Research\Atlas995\2023\,104.3 MB,104.3 MB,7,0,2.8 %,11/25/2016,07/23/2022,CORP\jsmith,File Folder,3
Nimbus_summary_162.xlsx,D:\FileServer\Research\Atlas995\2023\Nimbus_summary_162.xlsx,8.8 MB,8.8 MB,1,0,8.5 %,09/29/2023,11/11/2024,CORP\kpatel,XLSX File,4
Beacon_review_416.xml,D:\FileServer\Research\Atlas995\2023\Beacon_review_416.xml,3.2 MB,3.2 MB,1,0,3.1 %,10/21/2020,11/05/2020,CORP\mwilson,XML File,4
Titan_minutes_292.py,D:\FileServer\Research\Atlas995\2023\Titan_minutes_292.py,143.3 KB,144.0 KB,1,0,0.1 %,04/05/2025,12/31/2025,CORP\kpatel,Python File,4
Atlas_export_232.json,D:\FileServer\Research\Atlas995\2023\Atlas_export_232.json,1.6 MB,1.6 MB,1,0,1.5 %,02/06/2020,03/25/2021,CORP\administrator,JSON File,4
Apollo_export_180.msg,D:\FileServer\Research\Atlas995\2023\Apollo_export_180.msg,1.0 MB,1.0 MB,1,0,1.0 %,03/12/2016,10/05/2017,CORP\mwilson,MSG File,4
Pioneer_budget_349.pdf,D:\FileServer\Research\Atlas995\2023\Pioneer_budget_349.pdf,32.9 MB,32.9 MB,1,0,31.5 %,09/23/2025,12/31/2025,CORP\svc_backup,PDF File,4
Pulse_proposal_257.sql,D:\FileServer\Research\Atlas995\2023\Pulse_proposal_257.sql,56.7 MB,56.7 MB,1,0,54.3 %,10/31/2025,12/31/2025,CORP\administrator,SQL File,4
Horizon888,D:\FileServer\Research\Horizon888\,27.8 GB,27.8 GB,28,3,31.8 %,09/23/2017,06/30/2023,CORP\kpatel,File Folder,2
Beacon_Q2_919.xml,D:\FileServer\Research\Horizon888\Beacon_Q2_919.xml,448.6 KB,452.0 KB,1,0,0.0 %,05/28/2020,09/24/2020,CORP\tnguyen,XML File,3
Titan_review_649.png,D:\FileServer\Research\Horizon888\Titan_review_649.png,5.4 MB,5.4 MB,1,0,0.0 %,11/12/2022,07/05/2023,CORP\kpatel,PNG File,3
Vertex_spec_529.dat,D:\FileServer\Research\Horizon888\Vertex_spec_529.dat,2.5 MB,2.5 MB,1,0,0.0 %,11/10/2022,08/06/2023,CORP\rgarcia,DAT File,3
Quantum_v1_409.accdb,D:\FileServer\Research\Horizon888\Quantum_v1_409.accdb,1.5 GB,1.5 GB,1,0,5.4 %,03/17/2024,03/02/2025,CORP\mwilson,Access Database,3
Pioneer_draft_488.dwg,D:\FileServer\Research\Horizon888\Pioneer_draft_488.dwg,45.5 MB,45.5 MB,1,0,0.2 %,06/14/2017,01/22/2019,CORP\tnguyen,DWG File,3
Falcon_notes_511.py,D:\FileServer\Research\Horizon888\Falcon_notes_511.py,51.3 KB,52.0 KB,1,0,0.0 %,08/19/2017,09/11/2019,CORP\rgarcia,Python File,3
Pulse_export_212.png,D:\FileServer\Research\Horizon888\Pulse_export_212.png,1.6 MB,1.6 MB,1,0,0.0 %,05/12/2024,01/22/2025,CORP\administrator,PNG File,3
Atlas_final_798.pdf,D:\FileServer\Research\Horizon888\Atlas_final_798.pdf,7.7 MB,7.7 MB,1,0,0.0 %,04/27/2025,07/16/2025,CORP\lokafor,PDF File,3
Catalyst_summary_783.dat,D:\FileServer\Research\Horizon888\Catalyst_summary_783.dat,10.8 MB,10.8 MB,1,0,0.0 %,07/05/2024,11/10/2025,CORP\kpatel,DAT File,3
Catalyst_plan_505.xml,D:\FileServer\Research\Horizon888\Catalyst_plan_505.xml,4.4 MB,4.4 MB,1,0,0.0 %,07/03/2020,01/06/2021,CORP\svc_backup,XML File,3
Old,D:\FileServer\Research\Horizon888\Old\,1.7 GB,1.7 GB,4,0,6.1 %,06/28/2017,05/31/2023,CORP\administrator,File Folder,3
Apollo_Q4_819.msg,D:\FileServer\Research\Horizon888\Old\Apollo_Q4_819.msg,989.4 KB,992.0 KB,1,0,0.1 %,07/15/2025,12/31/2025,CORP\jsmith,MSG File,4
Pioneer_spec_404.accdb,D:\FileServer\Research\Horizon888\Old\Pioneer_spec_404.accdb,1.6 GB,1.6 GB,1,0,92.1 %,12/16/2016,03/29/2018,CORP\mwilson,Access Database,4
Summit_Q4_472.dwg,D:\FileServer\Research\Horizon888\Old\Summit_Q4_472.dwg,88.5 MB,88.5 MB,1,0,5.1 %,02/04/2015,02/16/2015,CORP\rgarcia,DWG File,4
Vertex_proposal_104.dwg,D:\FileServer\Research\Horizon888\Old\Vertex_proposal_104.dwg,46.6 MB,46.6 MB,1,0,2.7 %,11/14/2021,08/06/2022,CORP\achen,DWG File,4
2022,D:\FileServer\Research\Horizon888\2022\,1.6 GB,1.6 GB,9,0,5.8 %,12/12/2017,08/29/2017,CORP\tnguyen,File Folder,3
Catalyst_plan_375.csv,D:\FileServer\Research\Horizon888\2022\Catalyst_plan_375.csv,63.8 MB,63.8 MB,1,0,3.9 %,10/03/2019,05/05/2020,CORP\dmiller,CSV File,4
Summit_spec_374.vsdx,D:\FileServer\Research\Horizon888\2022\Summit_spec_374.vsdx,1.2 MB,1.2 MB,1,0,0.1 %,01/21/2020,07/23/2020,CORP\administrator,VSDX File,4
Falcon_proposal_703.png,D:\FileServer\Research\Horizon888\2022\Falcon_proposal_703.png,837.7 KB,840.0 KB,1,0,0.0 %,01/31/2023,11/03/2023,CORP\rgarcia,PNG File,4
Pioneer_Q1_877.vsdx,D:\FileServer\Research\Horizon888\2022\Pioneer_Q1_877.vsdx,842.1 KB,844.0 KB,1,0,0.0 %,08/20/2016,09/15/2018,CORP\achen,VSDX File,4
Horizon_summary_181.msg,D:\FileServer\Research\Horizon888\2022\Horizon_summary_181.msg,1.0 MB,1.0 MB,1,0,0.1 %,07/04/2016,04/10/2018,CORP\svc_backup,MSG File,4
Pioneer_plan_805.bak,D:\FileServer\Research\Horizon888\2022\Pioneer_plan_805.bak,1.2 GB,1.2 GB,1,0,74.2 %,04/21/2021,11/23/2022,CORP\jsmith,BAK File,4
Vertex_v2_708.csv,D:\FileServer\Research\Horizon888\2022\Vertex_v2_708.csv,7.7 MB,7.7 MB,1,0,0.5 %,06/01/2017,02/16/2018,CORP\lokafor,CSV File,4
Pulse_v2_461.py,D:\FileServer\Research\Horizon888\2022\Pulse_v2_461.py,85.9 KB,88.0 KB,1,0,0.0 %,11/30/2017,12/04/2018,CORP\kpatel,Python File,4
Pioneer_minutes_955.zip,D:\FileServer\Research\Horizon888\2022\Pioneer_minutes_955.zip,352.5 MB,352.5 MB,1,0,21.3 %,03/23/2015,05/17/2016,CORP\mwilson,ZIP File,4
Shared,D:\FileServer\Research\Horizon888\Shared\,23.0 GB,23.0 GB,5,0,82.5 %,09/22/2024,08/15/2022,CORP\administrator,File Folder,3
Catalyst_proposal_666.pst,D:\FileServer\Research\Horizon888\Shared\Catalyst_proposal_666.pst,6.2 GB,6.2 GB,1,0,27.0 %,12/25/2025,12/31/2025,CORP\tnguyen,Outlook Data File,4
Atlas_plan_690.iso,D:\FileServer\Research\Horizon888\Shared\Atlas_plan_690.iso,6.0 GB,6.0 GB,1,0,26.3 %,04/05/2023,07/05/2024,CORP\mwilson,Disc Image File,4
Vertex_budget_475.pst,D:\FileServer\Research\Horizon888\Shared\Vertex_budget_475.pst,7.9 GB,7.9 GB,1,0,34.3 %,09/26/2024,03/16/2025,CORP\kpatel,Outlook Data File,4
Vertex_proposal_415.xlsx,D:\FileServer\Research\Horizon888\Shared\Vertex_proposal_415.xlsx,2.5 MB,2.5 MB,1,0,0.0 %,10/25/2016,10/11/2017,CORP\rgarcia,XLSX File,4
Atlas_plan_669.mp4,D:\FileServer\Research\Horizon888\Shared\Atlas_plan_669.mp4,2.8 GB,2.8 GB,1,0,12.4 %,12/31/2017,09/11/2019,CORP\dmiller,MP4 File,4
Quantum555,D:\FileServer\Research\Quantum555\,29.0 GB,29.0 GB,34,3,33.1 %,10/04/2023,09/04/2024,CORP\kpatel,File Folder,2
Vertex_draft_189.pptx,D:\FileServer\Research\Quantum555\Vertex_draft_189.pptx,8.2 MB,8.2 MB,1,0,0.0 %,02/28/2023,10/26/2023,CORP\tnguyen,PPTX File,3
Summit_v1_216.csv,D:\FileServer\Research\Quantum555\Summit_v1_216.csv,50.8 MB,50.8 MB,1,0,0.2 %,02/26/2016,06/02/2016,CORP\mwilson,CSV File,3
Horizon_minutes_56.pptx,D:\FileServer\Research\Quantum555\Horizon_minutes_56.pptx,49.5 MB,49.5 MB,1,0,0.2 %,06/15/2019,12/02/2020,CORP\mwilson,PPTX File,3
Titan_export_633.txt,D:\FileServer\Research\Quantum555\Titan_export_633.txt,43.4 KB,44.0 KB,1,0,0.0 %,05/06/2022,06/09/2023,CORP\tnguyen,Text File,3
Nimbus_data_756.mp4,D:\FileServer\Research\Quantum555\Nimbus_data_756.mp4,1.8 GB,1.8 GB,1,0,6.1 %,01/10/2022,05/19/2022,CORP\achen,MP4 File,3
Pioneer_draft_30.docx,D:\FileServer\Research\Quantum555\Pioneer_draft_30.docx,2.9 MB,2.9 MB,1,0,0.0 %,08/25/2024,07/24/2025,CORP\lokafor,DOCX File,3
Horizon_minutes_958.zip,D:\FileServer\Research\Quantum555\Horizon_minutes_958.zip,561.8 MB,561.8 MB,1,0,1.9 %,12/28/2019,05/14/2020,CORP\svc_backup,ZIP File,3
Falcon_proposal_612.log,D:\FileServer\Research\Quantum555\Falcon_proposal_612.log,40.4 MB,40.4 MB,1,0,0.1 %,05/26/2023,03/07/2025,CORP\administrator,Log File,3
Vertex_Q4_656.pst,D:\FileServer\Research\Quantum555\Vertex_Q4_656.pst,10.2 GB,10.2 GB,1,0,35.2 %,03/11/2025,12/31/2025,CORP\lokafor,Outlook Data File,3
Pioneer_data_825.xlsx,D:\FileServer\Research\Quantum555\Pioneer_data_825.xlsx,14.2 MB,14.2 MB,1,0,0.0 %,06/15/2018,06/24/2019,CORP\dmiller,XLSX File,3
Final,D:\FileServer\Research\Quantum555\Final\,13.5 GB,13.5 GB,10,0,46.8 %,05/28/2018,02/13/2015,CORP\jsmith,File Folder,3
Pulse_final_353.mp4,D:\FileServer\Research\Quantum555\Final\Pulse_final_353.mp4,1.9 GB,1.9 GB,1,0,13.9 %,12/31/2020,01/08/2021,CORP\lokafor,MP4 File,4
Orbit_Q3_307.pptx,D:\FileServer\Research\Quantum555\Final\Orbit_Q3_307.pptx,49.2 MB,49.2 MB,1,0,0.4 %,10/30/2019,08/24/2020,CORP\administrator,PPTX File,4
Nimbus_summary_562.psd,D:\FileServer\Research\Quantum555\Final\Nimbus_summary_562.psd,197.9 MB,197.9 MB,1,0,1.4 %,08/14/2019,03/10/2021,CORP\dmiller,PSD File,4
Vertex_data_168.sql,D:\FileServer\Research\Quantum555\Final\Vertex_data_168.sql,94.4 MB,94.4 MB,1,0,0.7 %,03/30/2022,05/03/2023,CORP\dmiller,SQL File,4
Nimbus_export_82.msg,D:\FileServer\Research\Quantum555\Final\Nimbus_export_82.msg,1.3 MB,1.3 MB,1,0,0.0 %,09/08/2017,02/19/2019,CORP\administrator,MSG File,4
Orbit_export_292.pst,D:\FileServer\Research\Quantum555\Final\Orbit_export_292.pst,11.3 GB,11.3 GB,1,0,83.3 %,08/19/2019,02/27/2020,CORP\mwilson,Outlook Data File,4
Falcon_final_297.pdf,D:\FileServer\Research\Quantum555\Final\Falcon_final_297.pdf,29.2 MB,29.2 MB,1,0,0.2 %,12/05/2021,03/13/2023,CORP\tnguyen,PDF File,4
Summit_Q3_193.dwg,D:\FileServer\Research\Quantum555\Final\Summit_Q3_193.dwg,2.8 MB,2.8 MB,1,0,0.0 %,09/15/2016,11/04/2016,CORP\svc_backup,DWG File,4
Apollo_draft_996.pdf,D:\FileServer\Research\Quantum555\Final\Apollo_draft_996.pdf,18.1 MB,18.1 MB,1,0,0.1 %,01/07/2018,05/15/2018,CORP\lokafor,PDF File,4
Summit_summary_239.xlsx,D:\FileServer\Research\Quantum555\Final\Summit_summary_239.xlsx,4.8 MB,4.8 MB,1,0,0.0 %,03/02/2015,07/19/2016,CORP\rgarcia,XLSX File,4
Shared,D:\FileServer\Research\Quantum555\Shared\,454.0 MB,454.0 MB,7,0,1.5 %,09/18/2019,06/30/2018,CORP\lokafor,File Folder,3
Horizon_report_339.xlsx,D:\FileServer\Research\Quantum555\Shared\Horizon_report_339.xlsx,4.7 MB,4.7 MB,1,0,1.0 %,08/18/2015,05/16/2016,CORP\dmiller,XLSX File,4
Titan_minutes_482.csv,D:\FileServer\Research\Quantum555\Shared\Titan_minutes_482.csv,24.6 MB,24.6 MB,1,0,5.4 %,01/16/2025,09/29/2025,CORP\dmiller,CSV File,4
Pulse_summary_125.tif,D:\FileServer\Research\Quantum555\Shared\Pulse_summary_125.tif,183.4 MB,183.4 MB,1,0,40.4 %,10/16/2017,11/14/2018,CORP\lokafor,TIF File,4
Nimbus_report_204.log,D:\FileServer\Research\Quantum555\Shared\Nimbus_report_204.log,47.1 MB,47.1 MB,1,0,10.4 %,08/24/2023,11/28/2023,CORP\svc_backup,Log File,4
Beacon_notes_485.vsdx,D:\FileServer\Research\Quantum555\Shared\Beacon_notes_485.vsdx,2.8 MB,2.8 MB,1,0,0.6 %,10/12/2025,12/31/2025,CORP\kpatel,VSDX File,4
Falcon_report_763.dat,D:\FileServer\Research\Quantum555\Shared\Falcon_report_763.dat,133.4 MB,133.4 MB,1,0,29.4 %,05/15/2016,01/29/2017,CORP\lokafor,DAT File,4
Beacon_budget_204.psd,D:\FileServer\Research\Quantum555\Shared\Beacon_budget_204.psd,58.1 MB,58.1 MB,1,0,12.8 %,09/07/2024,12/31/2025,CORP\rgarcia,PSD File,4
Drafts,D:\FileServer\Research\Quantum555\Drafts\,2.3 GB,2.3 GB,7,0,7.9 %,08/24/2017,02/05/2022,CORP\dmiller,File Folder,3
Apollo_draft_814.zip,D:\FileServer\Research\Quantum555\Drafts\Apollo_draft_814.zip,598.8 MB,598.8 MB,1,0,25.5 %,05/05/2016,06/14/2017,CORP\rgarcia,ZIP File,4
Apollo_report_596.sql,D:\FileServer\Research\Quantum555\Drafts\Apollo_report_596.sql,60.8 MB,60.8 MB,1,0,2.6 %,09/20/2022,05/22/2024,CORP\achen,SQL File,4
Atlas_v1_255.csv,D:\FileServer\Research\Quantum555\Drafts\Atlas_v1_255.csv,64.0 MB,64.0 MB,1,0,2.7 %,01/10/2016,12/12/2017,CORP\administrator,CSV File,4
